Date,Open,High,Low,Close,Volume,Close_Chg,Reg_5,Reg_10,EMA_20,EMA20_Cnt,EM_Diff_By_ATR,Curr_Supp,Prev_Supp,Curr_Res,Prev_Res,Signal_B,Signal_SL,Trail_Price,Signal_SP,PnL,Present_Value,Support,EMA20_Sig,Reg_Cross_Sig,Fib_Status
2019-11-26,1303.0,1324.2,1295.15,1305.6,1030141.0,0.4,1297.4600000000064,1296.8990909091463,1330.99,0.0,-0.5,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Abv_Reg10,
2019-11-27,1313.7,1321.8,1306.0,1313.25,365347.0,0.6,1310.3099999999085,1299.722727272715,1329.3,0.0,-0.48,1297.4600000000064,1299.5200000001096,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Abv_Reg10,
2019-11-28,1313.25,1327.5,1304.65,1310.6,619223.0,-0.2,1313.199999999867,1306.2972727271494,1327.52,0.0,-0.45,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Abv_Reg10,
2019-11-29,1312.0,1320.0,1300.0,1303.0,289052.0,-0.6,1308.6200000000272,1306.540000000021,1325.18,0.0,-0.45,0.0,0.0,1313.199999999867,1407.039999999979,,,0.0,,0.0,0.0,Price_Crs_Abv_Prev_Sup,Close_LT_20EMA,Reg5_Abv_Reg10,
2019-12-02,1310.0,1324.85,1290.0,1320.25,488429.0,1.3,1314.3500000000413,1311.2063636364246,1324.71,0.0,-0.38,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,Price_Crs_Abv_Prev_Sup,Close_LT_20EMA,Reg5_Abv_Reg10,
2019-12-03,1325.4,1331.0,1315.55,1321.6,416328.0,0.1,1319.0100000000648,1314.1009090909076,1324.41,0.0,-0.33,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Abv_Reg10,
2019-12-04,1320.0,1327.95,1313.15,1320.35,237371.0,-0.1,1322.7800000001807,1321.2745454545257,1324.03,0.0,-0.29,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,Price_Crs_Abv_Prev_Sup,Close_LT_20EMA,Reg5_Abv_Reg10,
2019-12-05,1319.9,1325.0,1307.55,1310.95,310467.0,-0.7,1318.4300000001413,1319.953636363608,1322.78,0.0,-0.29,0.0,0.0,1322.7800000001807,1313.199999999867,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Cross_Down,Cls_Crs_Abv_F382
2019-12-06,1312.9,1338.0,1308.15,1315.7,639145.0,0.4,1313.8200000000825,1319.2927272727065,1322.11,0.0,-0.26,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Blw_Reg10,Cls_Crs_Abv_F382
2019-12-09,1318.9,1335.0,1314.0,1327.1,345045.0,0.9,1320.4099999999742,1322.0890909090995,1322.58,1.0,-0.2,1313.8200000000825,1297.4600000000064,0.0,0.0,1327.1,1287.1,0.0,,0.0,0.0,Price_Abv_Supp,Cross_Abv_20EMA,Reg5_Blw_Reg10,
